fpl_id,opta_id,first_name,second_name,web_name,known_name,team_fpl_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,now_cost,selected_by_percent
225,225796,Reece,James,James,,7,8,Chelsea,CHE,2,DEF,i,Hamstring injury - Unknown return date,113,1892,2,6,8,20,0,0,0,4,0,0,11,479,446.4,480.8,109.0,103.8,56,6.7
226,180736,Trevoh,Chalobah,Chalobah,,7,8,Chelsea,CHE,2,DEF,i,Ankle injury - Expected back 04 May,131,2550,3,1,9,34,0,0,0,3,1,0,7,493,673.4,96.3,154.0,92.3,54,11.2
227,460028,Levi,Samuels Colwill,Colwill,,7,8,Chelsea,CHE,2,DEF,i,Anterior cruciate ligament - Expected back 24 May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,0.1
228,482609,Malo,Gusto,Gusto,,7,8,Chelsea,CHE,2,DEF,a,,92,1821,2,3,7,26,0,0,0,2,1,0,7,370,371.6,312.6,170.0,85.5,49,2.0
229,242880,Benoît,Badiashile Mukinayi,B.Badiashile,,7,8,Chelsea,CHE,2,DEF,a,,7,470,0,0,0,10,0,0,0,2,0,0,0,48,102.8,7.9,2.0,11.4,44,0.0
230,444463,Wesley,Fofana,Fofana,,7,8,Chelsea,CHE,2,DEF,a,,58,1362,0,1,4,19,0,0,0,4,1,0,3,255,401.4,62.1,44.0,50.7,44,0.4
231,574458,Mamadou,Sarr,M.Sarr,Mamadou Sarr,7,8,Chelsea,CHE,2,DEF,a,,2,91,0,0,0,3,0,0,0,0,0,0,0,1,6.2,0.1,7.0,1.3,45,0.0
232,109646,Tosin,Adarabioyo,Tosin,,7,8,Chelsea,CHE,2,DEF,a,,34,743,0,0,2,12,0,0,0,2,0,0,2,129,232.0,32.5,19.0,28.4,40,0.3
233,577016,Josh,Acheampong,Acheampong,,7,8,Chelsea,CHE,2,DEF,a,,34,569,1,0,2,12,0,0,0,1,0,0,5,102,127.2,39.6,66.0,23.3,37,1.7
234,622758,Aarón,Anselmino,Anselmino,,7,8,Chelsea,CHE,2,DEF,u,has joined Strasbourg on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
235,244851,Cole,Palmer,Palmer,,7,8,Chelsea,CHE,3,MID,a,,100,1506,9,2,3,25,0,0,0,4,0,0,9,370,471.2,330.1,450.0,125.0,105,18.2
236,247632,Pedro,Lomba Neto,Neto,Pedro Neto,7,8,Chelsea,CHE,3,MID,a,,110,2297,5,5,11,26,0,0,0,2,1,0,8,479,453.6,728.0,460.0,164.4,70,4.3
237,448047,Enzo,Fernández,Enzo,,7,8,Chelsea,CHE,3,MID,a,,129,2577,8,4,8,35,0,0,0,8,0,0,14,579,688.0,817.5,671.0,217.7,65,12.3
238,624773,Estêvão,Almeida de Oliveira Gonçalves,Estêvão,Estêvão,7,8,Chelsea,CHE,3,MID,a,,57,824,2,5,4,11,0,0,0,4,0,0,4,168,185.0,230.9,293.0,70.7,64,1.8
239,463936,Jamie,Bynoe-Gittens,Gittens,,7,8,Chelsea,CHE,3,MID,d,Hamstring injury - 25% chance of playing,25,486,0,2,1,7,0,0,0,0,0,0,0,99,93.0,130.4,91.0,31.3,60,0.1
240,213198,Christopher,Nkunku,Nkunku,,7,8,Chelsea,CHE,3,MID,u,has joined AC Milan permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,0.1
241,486672,Moisés,Caicedo Corozo,Caicedo,,7,8,Chelsea,CHE,3,MID,a,,98,2262,3,1,6,36,0,0,0,9,1,0,10,487,494.0,311.2,114.0,91.5,57,7.5
244,514356,Roméo,Lavia,Lavia,,7,8,Chelsea,CHE,3,MID,a,,9,243,0,0,0,5,0,0,0,0,0,0,0,52,25.2,36.4,11.0,7.2,49,0.0
245,465920,Mykhailo,Mudryk,Mudryk,,7,8,Chelsea,CHE,3,MID,s,Suspended - unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0.0
246,532605,Andrey,Nascimento dos Santos,Andrey Santos,Andrey Santos,7,8,Chelsea,CHE,3,MID,a,,34,1063,0,0,1,16,0,0,0,4,0,0,0,187,175.2,139.0,65.0,37.9,45,0.3
247,491007,Dário,Luís Essugo,D.Essugo,Dário Essugo,7,8,Chelsea,CHE,3,MID,a,,0,8,0,0,0,0,0,0,0,1,0,0,0,0,4.6,0.3,0.0,0.5,43,0.1
248,611134,Kendry,Páez Andrade,Paez,,7,8,Chelsea,CHE,3,MID,u,has joined River Plate on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
249,475168,João Pedro,Junqueira de Jesus,João Pedro,João Pedro,7,8,Chelsea,CHE,4,FWD,a,,166,2388,14,9,10,30,0,0,0,4,0,0,28,673,720.2,437.8,828.0,198.0,77,50.1
250,463034,Liam,Delap,Delap,,7,8,Chelsea,CHE,4,FWD,a,,39,793,1,2,2,13,0,0,0,2,0,0,1,118,65.4,56.7,311.0,42.4,62,0.9
251,517052,Nicolas,Jackson,N.Jackson,,7,8,Chelsea,CHE,4,FWD,u,has joined Bayern Munich on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0.1
252,499309,Marc,Guiu Paz,Marc Guiu,,7,8,Chelsea,CHE,4,FWD,a,,12,247,0,1,0,2,0,0,0,1,0,0,0,19,24.6,38.8,81.0,12.6,40,5.2
453,493105,Alejandro,Garnacho Ferreyra,Garnacho,,7,8,Chelsea,CHE,3,MID,a,,52,1141,1,4,4,17,0,0,0,2,0,0,3,203,196.4,367.8,354.0,90.8,64,0.5
672,551210,Jorrel,Hato,Hato,,7,8,Chelsea,CHE,2,DEF,a,,13,728,0,0,0,19,0,0,0,4,0,0,0,47,143.4,95.6,30.0,26.9,46,0.2
743,611912,Landon,Emenalo,Emenalo,,7,8,Chelsea,CHE,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
789,518335,Max,Merrick,Merrick,,7,8,Chelsea,CHE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
803,499857,Teddy,Sharman-Lowe,Sharman-Lowe,,7,8,Chelsea,CHE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
253,172649,Dean,Henderson,Henderson,,8,31,Crystal Palace,CRY,1,GK,a,,117,2700,0,0,10,36,0,1,0,3,0,88,7,490,706.8,10.0,0.0,71.6,51,8.1
254,121709,Walter,Benítez,Benitez,,8,31,Crystal Palace,CRY,1,GK,a,,7,90,0,0,1,0,0,0,0,0,0,3,0,29,22.8,0.0,0.0,2.3,39,0.3
255,169593,Remi,Matthews,Matthews,,8,31,Crystal Palace,CRY,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.1
256,247348,Daniel,Muñoz Mejía,Muñoz,,8,31,Crystal Palace,CRY,2,DEF,a,,113,1869,3,3,9,21,0,0,0,5,0,0,8,399,460.8,309.3,344.0,111.3,58,7.3
257,437499,Maxence,Lacroix,Lacroix,,8,31,Crystal Palace,CRY,2,DEF,a,,132,2575,1,2,10,35,0,0,0,3,1,0,8,454,678.0,82.0,250.0,101.0,51,4.9
258,244723,Tyrick,Mitchell,Mitchell,,8,31,Crystal Palace,CRY,2,DEF,a,,120,2758,1,2,11,36,0,0,0,5,0,0,8,433,539.2,392.6,189.0,112.2,50,2.2
259,218364,Borna,Sosa,Sosa,,8,31,Crystal Palace,CRY,2,DEF,a,,6,54,0,0,0,1,0,0,0,0,0,0,0,13,11.2,12.5,4.0,2.8,48,0.1
261,427623,Chris,Richards,Richards,,8,31,Crystal Palace,CRY,2,DEF,a,,116,2422,1,0,10,32,0,0,0,3,0,0,5,425,645.2,150.2,140.0,93.8,44,2.4
262,515621,Chadi,Riad Dnanou,Chadi Riad,,8,31,Crystal Palace,CRY,2,DEF,a,,14,312,0,1,1,3,0,0,0,2,0,0,0,58,63.8,21.3,14.0,9.9,40,0.0
263,57328,Nathaniel,Clyne,Clyne,,8,31,Crystal Palace,CRY,2,DEF,a,,15,494,0,1,0,9,0,0,0,1,0,0,2,49,80.6,53.5,33.0,16.6,38,0.5
264,156074,Rob,Holding,Holding,,8,31,Crystal Palace,CRY,2,DEF,u,Has joined Colorado Rapids permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
265,590012,Caleb,Kporha,Kporha,,8,31,Crystal Palace,CRY,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
267,232185,Ismaïla,Sarr,Sarr,Ismaïla Sarr,8,31,Crystal Palace,CRY,3,MID,a,,94,1752,7,1,9,19,0,0,0,2,0,0,9,289,381.4,204.6,409.0,99.7,63,3.9
268,438464,Cheick,Doucouré,Doucouré,,8,31,Crystal Palace,CRY,3,MID,i,Lack of match fitness - Expected back 01 Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0.0
269,606921,Romain,Esse,Esse,,8,31,Crystal Palace,CRY,3,MID,u,has joined Coventry City on loan for the rest of the season.,4,40,0,0,0,0,0,0,0,0,0,0,0,12,6.8,2.7,6.0,1.5,47,0.1
270,108413,Will,Hughes,Hughes,,8,31,Crystal Palace,CRY,3,MID,a,,41,1353,0,1,5,14,0,0,0,7,0,0,0,194,169.0,294.0,86.0,54.8,47,0.1
271,209400,Daichi,Kamada,Kamada,,8,31,Crystal Palace,CRY,3,MID,a,,54,1493,0,2,6,17,0,0,0,2,0,0,0,255,177.6,245.0,138.0,56.2,50,0.1
272,152551,Jefferson,Lerma Solís,Lerma,,8,31,Crystal Palace,CRY,3,MID,a,,59,1336,0,5,6,16,1,0,0,6,0,0,3,240,226.8,159.9,197.0,58.4,49,0.1
273,496221,Adam,Wharton,Wharton,,8,31,Crystal Palace,CRY,3,MID,a,,92,2191,0,6,8,33,0,0,0,4,1,0,6,419,389.4,554.9,151.0,109.8,50,0.6
274,579075,Asher,Agbinone,Agbinone,,8,31,Crystal Palace,CRY,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0.1
275,466117,Naouirou,Ahamada,Ahamada,,8,31,Crystal Palace,CRY,3,MID,u,has joined AJ Auxerre permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0.0
276,489706,Justin,Devenny,Devenny,,8,31,Crystal Palace,CRY,3,MID,a,,29,593,1,0,1,10,0,0,0,0,0,0,0,81,86.6,94.5,164.0,34.5,43,1.2
277,450535,Malcolm,Ebiowei,Ebiowei,,8,31,Crystal Palace,CRY,3,MID,u,Has joined Blackpool permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
278,450542,Jesurun,Rak-Sakyi,J.Rak-Sakyi,,8,31,Crystal Palace,CRY,3,MID,u,has joined Stoke City on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.0
279,536694,Matheus,França de Oliveira,M.França,,8,31,Crystal Palace,CRY,3,MID,u,Has joined CR Vasco da Gama on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
280,531989,David,Ozoh,Ozoh,,8,31,Crystal Palace,CRY,3,MID,u,Has joined Derby County on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
281,530318,Kaden,Rodney,Rodney,,8,31,Crystal Palace,CRY,3,MID,a,,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,44,0.0
282,574398,Franco,Umeh-Chibueze,Umeh,,8,31,Crystal Palace,CRY,3,MID,u,has joined Portsmouth permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
283,231747,Jean-Philippe,Mateta,Mateta,,8,31,Crystal Palace,CRY,4,FWD,a,,97,1959,10,0,8,23,0,0,0,2,0,0,12,334,484.8,131.8,704.0,131.6,75,6.5
284,205533,Eddie,Nketiah,Nketiah,,8,31,Crystal Palace,CRY,4,FWD,i,Hamstring injury - Expected back 01 Jun,23,414,2,0,0,12,0,0,0,2,0,0,3,100,120.0,84.6,173.0,37.8,54,0.3
285,199670,Odsonne,Édouard,Édouard,,8,31,Crystal Palace,CRY,4,FWD,u,has joined RC Lens permanently.,1,2,0,0,0,0,0,0,0,0,0,0,0,6,2.0,0.0,0.0,0.2,50,0.2
286,576980,Zach,Marsh,Marsh,,8,31,Crystal Palace,CRY,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.3
580,242898,Brennan,Johnson,Johnson,,8,31,Crystal Palace,CRY,3,MID,a,,55,1287,2,1,5,14,0,0,0,5,0,0,2,189,197.2,238.0,195.0,62.7,65,2.3
654,247412,Jørgen,Strand Larsen,Strand Larsen,,8,31,Crystal Palace,CRY,4,FWD,a,,64,1929,4,1,5,32,0,0,1,4,0,0,3,188,242.2,171.0,390.0,78.9,60,1.7
677,485337,Evann,Guessand,Guessand,,8,31,Crystal Palace,CRY,3,MID,i,Knee injury - Expected back 02 May,42,880,1,3,2,15,0,0,0,0,0,0,0,137,156.8,75.8,183.0,41.2,62,0.1
690,590014,Rio,Cardines,Cardines,,8,31,Crystal Palace,CRY,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.3
712,488024,Yéremy,Pino Santos,Yeremy,,8,31,Crystal Palace,CRY,3,MID,a,,68,1791,2,1,7,21,0,0,0,4,0,0,3,290,281.0,612.9,333.0,122.5,58,0.2
723,651426,Jaydee,Canvot,Canvot,,8,31,Crystal Palace,CRY,2,DEF,a,,52,791,0,0,4,10,0,0,0,2,0,0,7,158,242.4,42.4,35.0,31.9,45,0.2
732,660392,Christantus,Uche,Uche,,8,31,Crystal Palace,CRY,4,FWD,a,,17,159,0,1,0,4,0,0,0,0,0,0,0,42,13.2,7.1,73.0,8.8,55,0.1
762,672492,Joél,Drakes-Thomas,Drakes-Thomas,,8,31,Crystal Palace,CRY,3,MID,a,,2,7,0,0,0,1,0,0,0,0,0,0,0,6,1.4,1.0,0.0,0.3,45,0.0
773,643426,Dean,Benamar,Benamar,,8,31,Crystal Palace,CRY,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
780,631106,Ben,Casey,Casey,,8,31,Crystal Palace,CRY,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
793,591384,George,King,King,,8,31,Crystal Palace,CRY,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
798,502988,Danny,Imray,Imray,,8,31,Crystal Palace,CRY,2,DEF,u,has joined West Brom on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
242,215413,Kiernan,Dewsbury-Hall,Dewsbury-Hall,,9,11,Everton,EVE,3,MID,a,,126,2096,7,5,8,27,0,0,0,6,0,0,16,492,506.8,467.1,374.0,134.9,51,4.7
243,550615,Tyrique,George,George,,9,11,Everton,EVE,3,MID,a,,11,261,0,0,1,5,0,0,0,2,0,0,0,22,20.0,22.2,101.0,13.9,48,0.1
287,111234,Jordan,Pickford,Pickford,,9,11,Everton,EVE,1,GK,a,,126,2880,0,0,11,37,0,1,0,3,0,88,11,504,757.8,0.2,2.0,76.0,56,13.4
288,229600,Mark,Travers,Travers,,9,11,Everton,EVE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0.1
289,447325,Harry,Tyrer,Tyrer,,9,11,Everton,EVE,1,GK,u,has joined Cardiff City permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.1
290,480455,Jarrad,Branthwaite,Branthwaite,,9,11,Everton,EVE,2,DEF,a,,28,592,1,1,1,8,0,0,0,1,0,0,0,94,155.0,32.4,75.0,26.3,53,0.5
291,17761,James,Tarkowski,Tarkowski,,9,11,Everton,EVE,2,DEF,a,,145,2790,1,1,11,35,0,0,0,5,0,0,9,522,798.2,186.5,289.0,127.7,57,11.9
292,224967,Vitalii,Mykolenko,Mykolenko,,9,11,Everton,EVE,2,DEF,a,,87,2419,0,1,9,34,1,0,0,5,0,0,2,327,461.6,340.7,65.0,86.6,49,0.6
293,512462,Jake,O'Brien,O'Brien,,9,11,Everton,EVE,2,DEF,a,,106,2636,0,3,10,35,0,0,0,2,1,0,2,362,492.6,232.1,132.0,86.0,49,0.7
294,59949,Séamus,Coleman,Coleman,,9,11,Everton,EVE,2,DEF,a,,3,11,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.1,0.0,0.0,42,0.1
295,106611,Michael,Keane,Keane,,9,11,Everton,EVE,2,DEF,a,,118,2135,3,0,7,30,0,0,0,0,1,0,8,380,649.6,30.1,241.0,92.1,46,3.1
296,243571,Nathan,Patterson,Patterson,,9,11,Everton,EVE,2,DEF,a,,21,237,0,0,2,1,0,0,0,0,0,0,0,68,63.6,6.4,17.0,8.6,44,0.0
297,496178,Roman,Dixon,Dixon,,9,11,Everton,EVE,2,DEF,u,has joined Stockport County on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,0.2
298,474907,Reece,Welch,Welch,,9,11,Everton,EVE,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,0.1
299,440993,Iliman,Ndiaye,Ndiaye,Iliman Ndiaye,9,11,Everton,EVE,3,MID,a,,114,2241,6,3,8,31,0,0,0,2,0,0,7,475,538.8,410.6,450.0,140.2,62,4.2
300,433154,Dwight,McNeil,McNeil,,9,11,Everton,EVE,3,MID,a,,48,1016,0,3,6,6,0,0,0,1,0,0,1,164,127.4,200.4,122.0,45.1,55,0.2
301,502697,Carlos,Alcaraz Durán,Alcaraz,,9,11,Everton,EVE,3,MID,d,Knock - 50% chance of playing,26,667,0,1,3,8,0,0,0,3,0,0,0,111,83.0,144.5,156.0,38.4,52,0.1
302,80801,Idrissa Gana,Gueye,Gana,Idrissa Gueye,9,11,Everton,EVE,3,MID,a,,79,1919,2,3,5,23,0,0,0,1,1,0,4,390,376.0,248.8,200.0,82.6,54,0.1
303,232928,James,Garner,Garner,,9,11,Everton,EVE,3,MID,a,,142,2873,2,6,11,37,0,0,0,8,0,0,13,701,755.2,768.0,215.0,174.1,53,4.5
304,490094,Tim,Iroegbunam,Iroegbunam,,9,11,Everton,EVE,3,MID,a,,58,1117,0,3,8,11,0,0,0,8,0,0,1,195,195.8,93.8,65.0,35.3,48,0.0
305,609873,Harrison,Armstrong,Armstrong,,9,11,Everton,EVE,3,MID,a,,19,495,0,0,1,10,0,0,0,0,0,0,0,78,58.6,66.6,78.0,20.5,45,0.1
306,547801,Callum,Bates,Bates,,9,11,Everton,EVE,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0.1
307,504296,Coby,Ebere,Ebere,,9,11,Everton,EVE,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.0
308,496279,Isaac,Heath,Heath,,9,11,Everton,EVE,3,MID,u,has joined Accrington on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
309,491557,Jenson,Metcalfe,Metcalfe,,9,11,Everton,EVE,3,MID,u,Has joined Bradford City permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
310,586309,Thierno,Barry,Barry,,9,11,Everton,EVE,4,FWD,a,,77,1645,6,0,7,25,0,0,0,3,0,0,7,228,250.4,180.0,424.0,83.0,57,0.8
311,486385,Norberto Bercique,Gomes Betuncal,Beto,Beto,9,11,Everton,EVE,4,FWD,a,,83,1269,7,1,5,15,0,0,0,2,0,0,10,272,351.0,124.8,536.0,99.6,50,2.9
312,491012,Youssef,Ramalho Chermiti,Y.Chermiti,,9,11,Everton,EVE,4,FWD,u,has joined Rangers permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0.1
313,536241,Martin,Sherif,Sherif,,9,11,Everton,EVE,4,FWD,u,has joined Port Vale on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.1
419,114283,Jack,Grealish,Grealish,,9,11,Everton,EVE,3,MID,i,Foot injury - Expected back 01 Jun,79,1627,2,6,7,23,0,0,0,3,1,0,12,356,374.2,520.5,397.0,129.2,63,5.7
630,138001,Tom,King,King,,9,11,Everton,EVE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1.2
667,499300,Adam,Aznou,Aznou,,9,11,Everton,EVE,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,0.1
704,461446,Tyler,Onyango,Onyango,,9,11,Everton,EVE,3,MID,u,has joined Stockport County on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
705,491745,Elijah,Campbell,Campbell,,9,11,Everton,EVE,2,DEF,u,has joined Port Vale on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.2
707,496661,Tyler,Dibling,Dibling,,9,11,Everton,EVE,3,MID,a,,18,349,0,0,2,2,0,0,0,2,0,0,0,49,46.0,61.0,32.0,13.6,53,0.0
728,513466,Merlin,Röhl,Röhl,,9,11,Everton,EVE,3,MID,a,,18,358,0,0,2,6,0,0,0,0,0,0,0,48,67.6,66.2,32.0,16.6,50,0.0
779,629068,Braiden,Graham,Graham,,9,11,Everton,EVE,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
314,80201,Bernd,Leno,Leno,,10,54,Fulham,FUL,1,GK,a,,91,2880,0,0,6,46,1,0,0,3,0,80,4,421,676.6,0.0,0.0,67.5,49,1.8
315,428971,Steven,Benda,Benda,,10,54,Fulham,FUL,1,GK,u,has joined Feyenoord on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
316,169528,Antonee,Robinson,Robinson,,10,54,Fulham,FUL,2,DEF,a,,43,1109,0,0,3,14,0,0,0,3,0,0,4,191,268.8,279.2,44.0,59.2,49,0.8
317,174874,Joachim,Andersen,Andersen,,10,54,Fulham,FUL,2,DEF,a,,105,2561,0,1,6,41,0,0,0,7,0,0,5,369,721.8,116.8,139.0,98.1,46,5.0
318,232892,Calvin,Bassey,Bassey,,10,54,Fulham,FUL,2,DEF,a,,80,1992,1,1,4,35,0,0,0,5,0,0,9,274,481.4,104.8,100.0,69.0,44,0.7
319,166477,Timothy,Castagne,Castagne,,10,54,Fulham,FUL,2,DEF,a,,33,1306,0,1,0,26,0,0,0,3,0,0,0,167,288.2,213.3,141.0,64.5,43,0.1
320,219924,Issa,Diop,Diop,,10,54,Fulham,FUL,2,DEF,a,,13,592,0,0,0,11,0,0,0,2,0,0,0,49,118.0,5.7,12.0,13.6,43,0.1
321,246301,Jorge,Cuenca Barreno,J.Cuenca,,10,54,Fulham,FUL,2,DEF,a,,39,931,0,0,2,11,0,0,0,5,0,0,1,155,244.6,47.1,14.0,30.7,43,0.1
322,167074,Kenny,Tete,Tete,,10,54,Fulham,FUL,2,DEF,i,Foot injury - Unknown return date,81,1791,1,0,6,25,0,0,0,2,0,0,5,318,416.0,214.1,108.0,73.9,45,0.3
323,591385,Samuel,Amissah,Amissah,,10,54,Fulham,FUL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,0.1
324,153133,Alex,Iwobi,Iwobi,,10,54,Fulham,FUL,3,MID,a,,97,2222,4,3,4,39,0,0,0,3,0,0,13,470,477.6,671.7,267.0,141.7,64,2.2
325,209289,Emile,Smith Rowe,Smith Rowe,,10,54,Fulham,FUL,3,MID,a,,66,1497,3,1,3,23,0,0,0,1,0,0,1,285,256.0,290.0,342.0,88.8,56,0.5
327,156689,Andreas,Hoelgebaum Pereira,Andreas,,10,54,Fulham,FUL,3,MID,u,has joined Palmeiras permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,0.1
328,184349,Ryan,Sessegnon,Sessegnon,,10,54,Fulham,FUL,3,MID,a,,81,1656,2,3,4,29,0,0,0,0,0,0,5,286,360.0,200.4,193.0,75.2,54,0.2
329,153682,Harry,Wilson,Wilson,,10,54,Fulham,FUL,3,MID,a,,154,2341,10,8,7,34,0,0,0,6,0,0,21,589,658.0,566.9,562.0,178.6,61,22.8
330,207189,Sander,Berge,Berge,,10,54,Fulham,FUL,3,MID,a,,84,2679,0,3,6,44,1,0,0,5,0,0,3,476,415.8,315.9,85.0,82.0,49,0.1
331,76357,Tom,Cairney,Cairney,,10,54,Fulham,FUL,3,MID,a,,29,545,1,0,1,9,0,0,0,3,0,0,1,119,84.2,106.6,49.0,24.0,48,0.0
332,212314,Saša,Lukić,Lukić,,10,54,Fulham,FUL,3,MID,a,,52,1280,1,3,4,17,0,0,0,6,0,0,3,236,250.0,365.3,129.0,74.3,49,0.1
333,573062,Martial,Godo,Godo,,10,54,Fulham,FUL,3,MID,u,has joined Strasbourg permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
334,515024,Luke,Harris,Harris,,10,54,Fulham,FUL,3,MID,u,Has joined Oxford United on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
335,577725,Josh,King,King,,10,54,Fulham,FUL,3,MID,a,,58,1172,1,3,5,18,0,0,0,3,0,0,3,192,187.2,154.9,299.0,63.2,44,1.8
336,153366,Harrison,Reed,Reed,,10,54,Fulham,FUL,3,MID,i,Knock - Unknown return date,13,26,1,0,0,1,0,0,0,0,0,0,2,41,38.6,19.0,11.0,6.8,43,0.4
337,102057,Raúl,Jiménez Rodríguez,Raúl,,10,54,Fulham,FUL,4,FWD,a,,105,1982,9,5,8,25,0,0,0,5,0,0,7,385,467.6,303.7,694.0,146.0,61,2.5
338,244042,Rodrigo,Muniz Carvalho,Muniz,Rodrigo Muniz,10,54,Fulham,FUL,4,FWD,a,,27,653,1,1,1,11,1,0,0,1,0,0,3,72,94.6,89.3,214.0,38.7,53,0.7
424,477555,Oscar,Bobb,Bobb,,10,54,Fulham,FUL,3,MID,a,,33,804,0,2,3,12,0,0,0,1,0,0,0,139,109.6,247.7,155.0,51.5,51,0.2
664,86873,Benjamin,Lecomte,Lecomte,,10,54,Fulham,FUL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.7
